n_instances,n_features,n_num_features,n_cat_features,missing_values_pct,class_entropy,n_classes,mean_skewness,mean_kurtosis,avg_correlation,max_correlation,mean_corr_with_target,max_corr_with_target,mean_mutual_info,max_mutual_info,pca_fraction_95,feature_to_instance_ratio,task_type,best_model
608,9,9,4,17.85714286,1.0,2,2.306129764,18.94710253,0.074764913,0.224039023,0.0,0.0,0.082264979,0.169570025,1.0,0.014802632,classification,SVC
30116,28,28,38,69.47317749,1.0,2,1.312879533,33.67221164,0.127810395,0.738310361,0.164553512,0.723451529,0.090913691,0.519531813,0.785714286,0.000929738,classification,RandomForest
27998,28,28,38,69.47317749,1.0,2,2.459940774,85.02028105,0.048906033,0.390465327,0.109948206,0.686633964,0.043601972,0.323510176,0.928571429,0.001000071,classification,RandomForest
28260,30,30,38,69.47317749,1.0,2,2.500546628,76.27918739,0.047210854,0.475452365,0.114453737,0.733424791,0.053200996,0.390858479,0.9,0.001061571,classification,RandomForest
10140,14,14,0,0.0,1.0,2,0.12822812,0.369234633,0.372537312,0.866902966,0.094417891,0.216549524,0.074380028,0.103811609,0.714285714,0.001380671,classification,KNN
51610,3,3,0,0.0,1.0,2,-0.190900337,-0.571326369,0.57131866,0.7271119,0.283783937,0.577971885,0.303582987,0.375401796,1.0,5.81e-05,classification,RandomForest
8220,16,16,0,0.0,3.321928095,10,-0.019938974,-0.616859745,0.271427031,0.859379584,0.128025029,0.359862591,0.515399669,0.846155753,0.625,0.001946472,classification,SVC
24636,6,6,0,0.0,1.0,2,-0.177223448,-0.255340234,0.098391758,0.269142101,0.161013592,0.506775988,0.136880352,0.390797084,1.0,0.000243546,classification,RandomForest
48480,6,6,0,0.0,1.584962501,3,-0.174090284,-1.309159079,0.03129025,0.105837935,0.0,0.0,0.057090528,0.154730699,1.0,0.000123762,classification,GradientBoosting
1256,86,86,0,0.0,1.0,2,0.039130149,0.536154427,0.005130209,0.027835031,0.036453843,0.271537239,0.006224087,0.074927702,0.953488372,0.068471338,classification,GradientBoosting
3358,20,20,0,0.0,1.0,2,0.147648598,0.56550764,0.051091866,0.815766071,0.0744706,0.721862441,0.035480863,0.462994908,0.85,0.005955926,classification,GradientBoosting
34232,63,63,0,13.46300347,1.0,2,0.527885871,32.66587056,0.001533976,0.009676006,0.017225999,0.144903394,0.002394392,0.019864311,0.952380952,0.001840383,classification,LogisticRegression
84922,33,33,14,6.197831874,1.0,2,13.91814192,2723.381444,0.095387598,0.964669827,0.092695239,0.269079447,0.132302798,0.439368732,0.727272727,0.000388592,classification,GradientBoosting
7315,9,9,0,0.0,2.321928095,5,0.54858643,0.935850513,0.237133596,0.917036299,0.095731392,0.203749988,0.064438826,0.1644794,0.666666667,0.001230349,classification,RandomForest
1288,25,25,0,0.0,1.0,2,1.665416438,6.980202231,0.345712361,0.923986582,0.255084057,0.471538913,0.225203748,0.467221132,0.56,0.019409938,classification,GradientBoosting
311116,1,1,11,0.02252064,1.0,2,557.7777335,311116.0,0.0,0.0,0.001792888,0.001792888,0.02766495,0.02766495,0.0,3.21e-06,classification,GradientBoosting
1187030,39,39,28,0.0,2.321928095,5,3.333448723,43.51792014,0.059809457,0.53168653,0.0,0.0,0.078194038,0.335415523,0.852941176,3.29e-05,classification,GradientBoosting
4096,2,2,0,0.0,1.0,2,0.136386774,-0.817107698,0.215251211,0.215251211,0.068552794,0.07143054,0.093372668,0.131384648,1.0,0.000488281,classification,SVC
37192,22,22,9,0.0,1.0,2,1.220166836,3.284322401,0.078131602,0.816444947,0.155472458,0.459395403,0.123811776,0.513788842,0.882352941,0.000591525,classification,GradientBoosting
1010,4,4,0,0.0,1.0,2,-0.124567846,-0.425432441,0.415502346,0.734555563,0.298821823,0.737248042,0.176383022,0.370270753,1.0,0.003960396,classification,SVC
514,3,3,0,0.0,1.0,2,0.733937928,-0.335527994,0.315361934,0.584568625,0.190091654,0.289919486,0.077720693,0.151111866,1.0,0.005836576,classification,RandomForest
10140,14,14,0,0.0,1.0,2,0.12822812,0.369234633,0.372537312,0.866902966,0.094417891,0.216549524,0.074671598,0.104824092,0.714285714,0.001380671,classification,KNN
4308,42,42,0,0.0,2.584962501,6,2.231535835,19.50508523,0.224965401,0.93603839,0.095564988,0.298234864,0.286404674,0.493976102,0.452380952,0.009749304,classification,GradientBoosting
8352,28,28,0,0.0,2.584962501,6,0.314924205,1.417870895,0.441419879,0.943447139,0.226048142,0.489806422,0.373945441,0.692394201,0.321428571,0.00335249,classification,RandomForest
2868,47,47,0,0.0,1.0,2,0.464851085,2.56695639,0.265707623,0.929006824,0.277620769,0.474408219,0.351980548,0.450025288,0.468085106,0.016387727,classification,RandomForest
51610,3,3,0,0.0,1.0,2,-0.190900337,-0.571326369,0.57131866,0.7271119,0.283783937,0.577971885,0.301875511,0.374606331,1.0,5.81e-05,classification,RandomForest
1168,29,29,0,0.0,1.0,2,1.460699555,6.704025373,0.195915851,0.900360184,0.124488535,0.553613309,0.048279024,0.178499775,0.620689655,0.024828767,classification,DecisionTree
5218,20,20,0,0.0,1.0,2,0.01800508,-0.074246593,0.165622203,0.200269013,0.407434044,0.427808185,0.090737211,0.10732654,0.95,0.003832886,classification,LogisticRegression
464,23,23,0,0.0,1.0,2,0.619568672,0.506614966,0.375457319,0.953863048,0.435318995,0.807225991,0.180398281,0.47990372,0.434782609,0.049568966,classification,LogisticRegression
5562,15,15,0,0.0,1.0,2,0.598526608,0.801227574,0.034912182,0.267083029,0.110453364,0.331718508,0.181515931,0.418591804,0.933333333,0.002696872,classification,GradientBoosting
24636,6,6,0,0.0,1.0,2,-0.177223448,-0.255340234,0.098391758,0.269142101,0.161013592,0.506775988,0.136673707,0.391517874,1.0,0.000243546,classification,RandomForest
42480,193,193,0,0.0,3.321928095,10,-0.001012785,1.07165429,0.000258218,0.001848762,0.011808162,0.108230426,0.015131596,0.117958071,0.953367876,0.004543315,classification,SVC
754,13,13,7,21.035687,1.0,2,0.553379819,0.341013655,0.217820522,0.840342273,0.35845949,0.998601491,0.149162419,0.687157265,0.818181818,0.017241379,classification,KNN
720,30,30,0,1.657169991,3.0,8,0.15617798,1.924521352,0.021755323,0.078469312,0.0,0.0,0.201709451,0.710274929,0.966666667,0.041666667,classification,LogisticRegression
438,14,14,0,0.0,1.0,2,0.133491301,0.48951446,0.123231712,0.637656192,0.253756805,0.718657492,0.056776213,0.260882371,0.928571429,0.03196347,classification,LogisticRegression
1351,12,12,0,0.0,2.807354922,7,2.525070708,17.95667295,0.232596132,0.888117048,0.0,0.0,0.648099042,1.209775793,0.666666667,0.008882309,classification,RandomForest
2376,33,33,5,0.0,1.0,2,0.866249676,10.58199152,0.175420553,1.0,0.0,0.0,0.059877554,0.209345175,0.606060606,0.013888889,classification,RandomForest
98156,30,30,0,0.0,1.0,2,0.119374605,1.088954652,0.025567354,0.160909411,0.088511447,0.642033981,0.025953944,0.256393853,0.933333333,0.000305636,classification,GradientBoosting
85828,49,49,0,0.0,2.0,4,0.193920483,9.957544264,0.041543669,0.916803302,0.063573393,0.291750979,0.059271945,0.349557967,0.775510204,0.000570909,classification,RandomForest
8121,30,30,0,0.0,0.003307464,2,0.087898488,2.63504353,0.077063271,0.729005275,0.010986382,0.038653441,0.000116797,0.000771234,0.733333333,0.003694126,classification,KNN
2081200,22,22,39,11.79850812,2.0,4,-1.964823571,900.5623255,0.028235619,0.230005246,0.0,0.0,0.119676966,0.43905544,0.954545455,1.06e-05,classification,RandomForest
214,15,15,4,7.692307692,1.0,2,0.317857796,2.321526659,0.195659195,0.876976838,0.0,0.0,0.175831965,0.518933782,0.8,0.070093458,classification,RandomForest
214,35,35,16,0.420792079,1.0,2,0.028122203,0.094949642,0.051682302,0.191528169,0.0,0.0,0.064967736,0.481877516,0.942857143,0.163551402,classification,LogisticRegression
6264,30,30,16,0.0,1.0,2,0.769888943,-0.283244702,0.238766392,1.0,0.0,0.0,0.061190373,0.669333457,0.586206897,0.004789272,classification,KNN
1772,11,11,0,0.0,1.0,2,2.701531258,25.22674462,0.125201479,0.869204412,0.097848295,0.245705279,0.006238528,0.025443041,0.818181818,0.006207675,classification,LogisticRegression
251996,190,190,1,0.0,1.0,2,0.000475496,0.082688338,0.004281377,0.025754712,0.012063154,0.65785918,0.005710244,0.280997143,0.947368421,0.00075398,classification,RandomForest
680862,28,28,0,0.0,1.0,2,0.811899549,2.133826949,0.056710433,0.815750623,0.028059768,0.125567014,0.031222809,0.051929787,0.857142857,4.11e-05,classification,RandomForest
126822,20,20,5,8.964670293,1.584962501,3,0.908864047,11.68997603,0.025419179,0.206621055,0.155871506,0.646472139,0.065339179,0.281032817,0.95,0.000157701,classification,RandomForest
117882,25,25,4,0.0,1.0,2,1.388954076,11.79186615,0.058152213,0.888863369,0.0,0.0,0.076876474,0.347703392,0.8,0.000212076,classification,RandomForest
45532,9,9,0,0.0,1.0,2,0.094651854,-0.863125202,0.102904477,0.664755606,0.0,0.0,0.39646328,0.565442037,0.888888889,0.000197663,classification,GradientBoosting
6336,13,13,0,6.25,1.0,2,6.401910695,207.9484654,0.265806251,0.925121714,0.505765528,0.998744515,0.310386525,0.693857414,0.769230769,0.002051768,classification,LogisticRegression
9324,10,10,0,0.0,1.0,2,0.661387735,0.210096883,0.174461592,0.568550789,0.156711948,0.410890719,0.053695254,0.19281282,0.875,0.001072501,classification,LogisticRegression
5410,7,7,0,0.0,1.0,2,1.425043348,2.031921417,0.07976847,0.870271694,0.179565365,0.489536858,0.058424799,0.158710069,0.857142857,0.0012939,classification,RandomForest
604644,24,24,0,0.0,1.0,2,0.88493999,2.788921376,0.058827574,0.815221011,0.028281002,0.128721981,0.008256665,0.048434319,0.875,3.97e-05,classification,RandomForest
5820,8,8,0,0.0,1.0,2,-0.005909725,-1.186601917,0.007065284,0.01924775,0.0,0.0,0.025598834,0.1169624,1.0,0.00137457,classification,LogisticRegression
464,3,3,0,0.0,1.0,2,0.023232909,-0.275286553,0.031195877,0.045140527,0.0,0.0,0.012279608,0.027024774,1.0,0.006465517,classification,LogisticRegression
200,25,25,0,0.0,1.0,2,0.090225391,-0.918270941,0.083629413,0.923144555,0.0,0.0,0.04653634,0.332347406,0.8,0.125,classification,GradientBoosting
2100,30,30,0,0.0,1.0,2,0.722256698,0.337828442,0.315241389,0.942109329,0.0,0.0,0.213374852,0.605916329,0.533333333,0.014285714,classification,KNN
3500,11,11,0,0.0,1.853911452116638,7,0.8979114106514956,2.509599236923016,0.2384920152925353,0.7216461018095277,0.1625379261545772,0.4707927801918322,0.0453998676298555,0.141462493434691,0.8181818181818182,0.0031428571428571,classification,RandomForest
298686,48,48,4,2.950571565722816,1.0,2,4.337590055548439,695.4255071131939,0.0477464786983663,0.2735617064116772,0.0430932567031831,0.2443262975790638,0.0656624021092596,0.1822784901641261,0.8958333333333334,0.0001607038830075,classification,RandomForest
2224,10,10,2,0.0,2.0,4,0.8232855506651555,0.5447103321502683,0.2186017260161306,0.9355482816075784,0.398006847560269,1.0,0.4881153671259101,1.3869690742719425,0.6,0.0044964028776978,classification,KNN
8589,20,20,2,0.0,1.584962500721156,3,0.413841681726851,0.184743090339368,0.1373841012406194,0.6524871921892011,0.0610839296246445,1.0,0.0571115498607093,1.0989615816729597,0.6,0.0023285597857724,classification,KNN
4233,11,11,2,0.0,1.584962500721156,3,0.6944302254343142,0.4366886014848881,0.1739526968183909,0.926703541762426,0.3098378998537975,1.0,0.4007940635881672,1.0995572821698116,0.6363636363636364,0.0025986298133711,classification,KNN
36416,11,11,2,0.0,2.0,4,0.7636816699167575,0.2921607946122533,0.1219634046399987,0.9182430378645072,0.2405752441968679,0.920771956652224,0.4340475483367644,1.255185149279984,0.6363636363636364,0.000302065026362,classification,RandomForest
145130,26,26,2,0.0,3.321928094887362,10,0.31964838230166,0.2817538829707103,0.1921004081462564,0.8190456496736969,0.0932076675654822,0.9999818343031608,0.1093324387384531,2.3059973229248474,0.4230769230769231,0.0001791497278302,classification,KNN
257680,29,29,2,0.0,1.0,2,0.2714489618910393,0.1971729391482172,0.0111551704821541,0.8574872248869396,0.0858653872591886,0.9999844767500514,0.0549688542100254,0.7360839626189714,0.896551724137931,0.000112542688606,classification,DecisionTree
4792,27,27,2,0.0,2.0,4,0.2969490798925093,-0.1029682775421826,0.261189064280825,0.9396606094023252,0.2923255122029304,0.9999999999999998,0.2082720612753884,1.3867117778251066,0.2962962962962963,0.0056343906510851,classification,KNN
6996,28,28,5,0.0,1.0,2,0.5617567847898105,-0.4354074074623061,0.0285668493820405,0.3529933733012874,0.1024991955987942,0.471178027527233,0.0267376084658094,0.2521649275344739,0.8571428571428571,0.0040022870211549,classification,RandomForest
5150,13,13,0,0.0,1.0,2,0.0131047484673961,-0.0060200678740977,0.0113241433394895,0.0402906172310593,0.1949400756379419,0.4088036031667897,0.0262501003576477,0.0948677136185771,1.0,0.0025242718446601,classification,LogisticRegression
34262,23,23,3,0.0,1.0,2,0.440113881430336,-0.2444741612682972,0.0201289532202639,0.3554651229883956,0.0989191414852667,0.4730937414944097,0.0292957236077886,0.2414007366963584,0.8695652173913043,0.0006712976475395,classification,RandomForest
22252,16,16,0,0.0,1.0,2,-0.0272061958940689,-1.0841249223025131,0.0109268928060702,0.0360278574157668,0.0597808647455696,0.5994925470232163,0.0459508094047637,0.3737668899239652,1.0,0.0007190364911019,classification,GradientBoosting
2792,16,16,0,0.0,2.0,4,0.1136930542575662,-0.9704057417360512,0.4447316533251632,0.9342790190519736,0.5582329540760251,0.9090936802854718,0.9006900570181336,1.3157358431550925,0.375,0.0057306590257879,classification,LogisticRegression
84208,20,20,0,0.0,1.0,2,-0.0263774035863156,-0.0514481150514468,0.0081242681551521,0.189928497487567,0.0608184457070228,0.5231541250507333,0.0216697182641882,0.2758545205395259,0.95,0.0002375071252137,classification,RandomForest
36242,16,16,0,0.0,1.0,2,-0.0037479988370045,-0.0266140285693993,0.0043784122248378,0.018557767786881,0.17609845740837,0.3142919522601781,0.0203378373495017,0.0584916695144133,1.0,0.0004414767396942,classification,LogisticRegression
29642,18,18,0,0.0,1.0,2,-0.0021089044505546,-0.0249545777547509,0.0046832556117057,0.0160415925779065,0.0041203747064748,0.0117940156449819,0.0014651667652011,0.0061971307407011,1.0,0.0006072464745968,classification,KNN
12954,8,8,0,0.0,1.0,2,-0.0655667338104961,-0.4146101316590222,0.0302576450590679,0.2419842709722083,0.1586149453256692,0.5013813165677432,0.0538121530858618,0.2660290469694939,1.0,0.0006175698625907,classification,RandomForest
972,9,9,0,0.0,1.0,2,-0.0174019516213408,-0.2994324186032446,0.027800329617998,0.0752019060343034,0.2187351271949049,0.4795917697780501,0.0333522536737029,0.1220735112093842,1.0,0.0092592592592592,classification,LogisticRegression
29450,8,8,0,0.0,1.0,2,-0.0420316821031359,-1.0346672015362453,0.0099732363224144,0.0334577174628799,0.1004869012932089,0.5869320027365323,0.0791050026067719,0.3570722925273626,1.0,0.0002716468590831,classification,GradientBoosting
11139,7,7,0,0.0,1.584962500721156,3,0.0818917210259531,-1.426418940723304,0.5651360074554498,0.9311305715472048,0.6807073810842679,0.9929641674760992,0.9431744848168988,1.0987020687066906,0.2857142857142857,0.0006284226591255,classification,LogisticRegression
5772,26,26,0,0.0,1.0,2,-0.0231643836523847,-1.0873946241629378,0.0209990711969066,0.0911841989888188,0.0501889015099264,0.5845708524420339,0.0372285866150878,0.3665965850725925,0.9615384615384616,0.0045045045045045,classification,GradientBoosting
6140,16,16,0,0.0,2.321928094887362,5,-0.0004020964867663,-0.8268096838242769,0.4012534318846973,0.8783009126816312,0.4762507457360733,0.9061682583153492,0.981738885792981,1.2708149668372537,0.3125,0.0026058631921824,classification,LogisticRegression
1272,24,24,0,0.0,1.0,2,-0.0434450871752327,0.0609605626851157,0.0442062495043485,0.1630111048498249,0.0836154416825798,0.5842792546137021,0.0302120857294638,0.2983189837297662,0.9583333333333334,0.0188679245283018,classification,GradientBoosting
49125,18,18,0,0.0,2.321928094887362,5,-0.0582232396899284,-1.0567006832303387,0.3967343920835687,0.8853444444884812,0.459797948007192,0.8526216500715422,0.8978896120324964,1.152105800287451,0.4444444444444444,0.0003664122137404,classification,LogisticRegression
106830,20,20,0,0.0,1.0,2,-0.0223863235691313,-0.057208061917238,0.0072841779989414,0.1977014870178793,0.0613941789063841,0.5214072201606386,0.0220376745196394,0.2683686362433286,0.95,0.000187213329589,classification,RandomForest
39999,10,10,0,0.0,1.584962500721156,3,0.1766586655376032,-1.0627775834787054,0.4675439202657795,0.9330334796761148,0.5094848252568506,0.9611557348947048,0.7371844542117254,1.040119271493189,0.5,0.0002500062501562,classification,LogisticRegression
275256,29,29,0,0.0,1.0,2,-0.0004208556597802,-0.0008557606939222,0.0015532977806402,0.0061509042114329,0.0016795922828986,0.0041323066242125,0.0003955328077808,0.0029903510201361,0.9655172413793104,0.0001053564681605,classification,KNN
5252,25,25,0,0.0,1.0,2,-0.0225465144937494,0.0197367734730051,0.0233536905722915,0.1979978862618207,0.0711351049114971,0.5647793207958336,0.0250512455478986,0.2665728965164431,0.96,0.0047600913937547,classification,RandomForest
249896,16,16,0,0.0,1.0,2,-0.0001770417455329,-0.0246696098196023,0.001525394572644,0.0040578178848081,0.1846663207869425,0.2610419359973666,0.0200218538718662,0.0350026921999253,1.0,6.402663508019336e-05,classification,LogisticRegression
8726,22,22,0,0.0,1.0,2,-0.0201416203485909,0.0071507567852376,0.0188507757192856,0.2270544351047395,0.0728791183320986,0.5271635067239329,0.0233026145545447,0.2567500267358165,0.9545454545454546,0.0025212010084804,classification,GradientBoosting
53406,19,19,4,0.0,1.0,2,0.7377874106520256,-0.4761105603617079,0.0304114860327663,0.343393707831561,0.1100360316556189,0.4748668444199116,0.0354616620777886,0.2429737720881415,0.8947368421052632,0.0003557652698198,classification,RandomForest
118594,19,19,0,0.0,1.0,2,-0.0159576188032278,-0.0574640387609001,0.0076966701913856,0.2030985461899686,0.0632265613807809,0.5281188367396189,0.0,0.0,0.9473684210526316,0.0001602104659594,classification,RandomForest
32505,20,20,6,2.219042330528384,1.584962500721156,3,0.3902880088630475,0.1948857757098095,0.0366209134013376,0.9035187812481702,0.0755652088853266,0.612182603478006,0.0747874268394163,0.3430390032842456,0.85,0.0006152899553914,classification,GradientBoosting
6344,24,24,6,2.709604057673221,2.0,4,-0.0075211017559954,0.3561733937954747,0.0012436824695706,0.0080376059517122,0.0756128275944519,0.3371860255611215,0.0390102310419974,0.1292471882462913,0.9583333333333334,0.0037831021437578,classification,SVC
10260,22,22,7,0.7869256963750567,3.321928094887362,10,0.2839428787372162,0.2946752104147067,0.026662454962757,0.588663947331329,0.0829705883353992,0.4997471672098066,0.1123257805692121,0.6593514383951935,0.8636363636363636,0.0021442495126705,classification,GradientBoosting
2246,39,39,6,4.014206569475016,1.0,2,0.1750129784415451,0.2474801686978715,0.0643686314133275,0.9494855671439044,0.1119891704072491,0.4722284583623152,0.0327353104629666,0.1457578831975965,0.7435897435897436,0.0173642030276046,classification,SVC
21672,35,35,4,0.4875874208990205,1.584962500721156,3,-0.0117347154807369,0.1428205697514197,0.0007028795336821,0.0048900031883419,0.0740268925618968,0.4902818911687305,0.0290243184937025,0.2244409476727746,0.9714285714285714,0.0016149870801033,classification,GradientBoosting
271000,34,34,3,8.861919131965942,3.321928094887362,10,0.0195324796542614,3.087602733254412,0.001070021684522,0.0431623232194966,0.0280416023720608,0.3745066612174675,0.0718832352825504,0.5074351214282564,0.9705882352941176,0.0001254612546125,classification,RandomForest
5880,51,51,10,14.28370158962737,3.321928094887362,10,0.014380073672497,0.6227244822192812,0.0015595793067613,0.0078363096892264,0.0341554037962285,0.2147945917387263,0.0170099840492857,0.0565609367009192,0.9607843137254902,0.0086734693877551,classification,SVC
9304,46,46,10,10.36945793465689,3.0,8,-0.0022986571523616,-0.0062601552941295,0.0011926409567133,0.0108229585895343,0.0483483204486295,0.3427603091904097,0.0519144241580394,0.3849358971061312,0.9565217391304348,0.0049441100601891,classification,SVC
46984,28,28,8,4.807049760136475,3.0,8,0.3864314964109715,0.2686882191202513,0.0162251260317446,0.949372473183508,0.0693338590544398,0.6776222432638488,0.0706008257578006,0.5353207147197927,0.8571428571428571,0.000595947556615,classification,GradientBoosting
49344,43,43,10,9.354068092814972,2.0,4,0.1172209835868915,0.4228719832300119,0.0005479602049995,0.0102648120630234,0.0466094784508767,0.7014036492258772,0.0370286405830138,0.3481235227807637,0.9534883720930232,0.0008714332036316,classification,SVC
10488,20,20,4,0.087945810411287,2.584962500721156,6,0.260224347767908,0.3947863925385015,0.035649139766345,0.9032144363558366,0.0874778444505623,0.6494544941332986,0.1098289008320886,0.5386658531569677,0.8,0.001906941266209,classification,GradientBoosting
131418,36,36,2,0.7218168285930615,1.584962500721156,3,-0.0073230595096041,0.1649807573601722,0.0002038102100808,0.0017380616753996,0.06580313331441,0.6648635834656429,0.0323955349836814,0.4122769475572878,0.9722222222222222,0.0002739350773866,classification,GradientBoosting
8730,34,34,2,8.089249293097854,3.321928094887362,10,0.0317462116239488,0.2273056212011943,0.0017829670801187,0.0128305838305682,0.0424017352953631,0.231469006259247,0.039894134301016,0.2197539552377838,0.9705882352941176,0.0038946162657502,classification,SVC
210420,29,29,8,2.1574498609767674,2.0,4,0.8772944318830337,0.274649360482164,0.0249182603056228,0.747130038400088,0.0757659679812064,0.7144843869962088,0.0994429590032319,0.5400516091820682,0.8275862068965517,0.0001378195988974,classification,RandomForest
4520,30,30,1,1.257032476155982,3.0,8,0.1920589208996373,0.954996483766447,0.0196110252341757,0.8170440232066756,0.0379068805851319,0.4582462132808458,0.0336565328062332,0.262141412475831,0.9,0.0066371681415929,classification,GradientBoosting
34910,24,24,7,5.388122419459677,3.321928094887362,10,0.3548093739394127,-1.0092096637668115,0.0175803317550571,0.5228290718280354,0.0139042490700594,0.0934789757541407,0.0938380599523122,0.6003760540524574,0.9166666666666666,0.0006874820968203,classification,GradientBoosting
23525,32,32,8,1.786280962595128,2.321928094887362,5,0.1127552806764709,-0.0065660645906903,0.0004789737771605,0.0070376984257753,0.0588136500464636,0.4546445094268492,0.0465628230955834,0.4005756312423254,0.96875,0.0013602550478214,classification,GradientBoosting
253272,17,17,2,2.161223315511555,2.584962500721156,6,0.0637826717261853,1.0481773081346355,0.0505755288403085,0.8774948238056285,0.0868489548624284,0.4760902812658376,0.0806141764322915,0.3160347051474277,0.7647058823529411,6.712151362961559e-05,classification,RandomForest
10236,36,36,7,6.12696079523099,1.0,2,0.0058729858162152,0.0751361365088936,0.0002362621297644,0.0011920973750139,0.0672120978383627,0.5728516200522888,0.0141273239829189,0.1934570173510634,0.9722222222222222,0.003516998827667,classification,SVC
2784,23,23,5,9.603948330489889,1.0,2,0.3036124293814551,0.9444366329702312,0.0261930552844356,0.8962122822586517,0.0471037821811831,0.8557453956414843,0.026871172729117,0.5549907964805336,0.8695652173913043,0.0082614942528735,classification,GradientBoosting
15208,27,27,9,5.049944741987589,1.0,2,-0.0008949000535904,-0.0579342505833954,0.0004344032122558,0.00343330108973,0.0810766042791318,0.7333292805956488,0.0288717751932979,0.3636202297213307,0.9629629629629628,0.0017753813782219,classification,SVC
24100,45,45,9,7.743774167140688,2.0,4,-0.0055136792116199,-0.0344002393095887,0.0005629602686404,0.0033455783791737,0.0532995370967972,0.4929406903609414,0.0308455019120365,0.2868719259091459,0.9555555555555556,0.0018672199170124,classification,SVC
12492,39,39,1,0.6829802288170665,2.584962500721156,6,0.095698816668649,0.3959435727630722,0.0525417936035563,0.7412073253853455,0.1248771878129952,0.6040684855422072,0.1380472750082118,0.4124253572912857,0.7435897435897436,0.0031219980787704,classification,SVC
23528,33,33,10,5.70542460743475,3.0,8,-0.0055015768736739,-0.0014005947922598,0.0006781351594597,0.0033547760352173,0.0545413876927264,0.3121664111967963,0.0363618000190445,0.1829779534843076,0.9696969696969696,0.0014025841550493,classification,SVC
90164,23,23,5,14.04939452125923,1.0,2,0.4600701506509697,0.74359916650173,0.0780971020913464,0.854189512763433,0.2333443451642831,0.8510492455654156,0.1338582775132384,0.5655284951945732,0.7391304347826086,0.0002550907235703,classification,GradientBoosting
5060,41,41,3,13.541808165421472,2.321928094887362,5,0.0254364946920396,0.4556805976237428,0.0026747258352231,0.0180338183967883,0.0623688918939209,0.2680205607426813,0.0239295078554668,0.114378470893333,0.951219512195122,0.0081027667984189,classification,SVC
60315,50,50,8,11.843303929398456,2.321928094887362,5,0.1220884785701355,0.838760817438071,0.0010410398890274,0.032482761784276,0.028240934780644,0.56638971384746,0.051777476015993,0.5825145290161482,0.96,0.0008289811821271,classification,GradientBoosting
32548,41,41,1,15.275942357309171,2.0,4,-0.0048233852592309,0.2875066819822006,0.0010733430825265,0.0139409480941342,0.0620166283150045,0.4964438529103606,0.0349705500604064,0.3397964840890264,0.951219512195122,0.00125967801401,classification,SVC
10996,27,27,8,3.369163059512006,2.0,4,0.0174275284902392,0.0417630110427271,0.0015617462194273,0.0105332355165816,0.0824620767179324,0.5411807234945943,0.0591777379314737,0.4232608554905546,0.9629629629629628,0.0024554383412149,classification,SVC
41790,31,31,5,0.4132299628712162,2.584962500721156,6,0.1854183959083841,0.2054815795304329,0.0752211094838388,0.9154328749718884,0.1520769460792261,0.6569648694045731,0.180477167110076,0.568212138899507,0.6129032258064516,0.0007418042593921,classification,RandomForest
9160,33,33,4,12.880318059095517,3.321928094887362,10,-0.0054940526148967,0.6432425302348114,0.001588296985122,0.0074690304331099,0.0332721501578618,0.1603957939411731,0.0247336452183491,0.085507398364927,0.9696969696969696,0.0036026200873362,classification,SVC
12760,37,37,1,11.692484757994276,3.321928094887362,10,0.1228064942835362,0.4260175811770447,0.1192147206399387,0.8923695439209416,0.1153101114480574,0.3455546478466986,0.2412547359916743,0.4213082294288353,0.5675675675675675,0.0028996865203761,classification,GradientBoosting
11320,25,25,1,5.371227303091031,2.321928094887362,5,0.0061017220682054,0.8904089802610095,0.301825688947522,0.9478045662073756,0.0783314372351545,0.3001368184269181,0.1364126477815467,0.2665006598155122,0.36,0.002208480565371,classification,RandomForest
6725,36,36,0,15.36777658909481,2.321928094887362,5,0.0984284585288528,1.1233509702828697,0.1567045350724695,0.8534794381594581,0.087110893183031,0.2329515100931745,0.0504958403255091,0.1016726482251684,0.6944444444444444,0.0053531598513011,classification,SVC
28134,28,28,5,0.3315506239482848,1.584962500721156,3,0.9112084903835438,1.0343460940381812,0.0245906889805326,0.6804484770788201,0.0730043747139955,0.7064318507415253,0.0417343864657651,0.464337871738093,0.8214285714285714,0.00099523707969,classification,GradientBoosting
11259,10,10,0,0.0,1.584962500721156,3,0.0655142224878201,-1.0371281173207247,0.518957164124834,0.9045562417772968,0.3999343502223071,0.9316667517110482,0.7121582962652055,1.000145658142126,0.5,0.0008881783462119,classification,LogisticRegression
12922,10,10,0,0.0,1.0,2,-0.0022249371820242,-0.2824625864936626,0.0057339288117944,0.0158541517164022,0.0067222833893176,0.0118365904254257,0.0011516553265927,0.0046020766915768,1.0,0.0007738740133106,classification,LogisticRegression
17818,11,11,0,0.0,1.0,2,-0.02916334053665,-0.1536993394326157,0.019462339773959,0.200973908389241,0.1065205863013902,0.5420410761435005,0.0405521424764033,0.2873967605572753,1.0,0.0006173532382983,classification,RandomForest
59996,15,15,0,0.0,2.0,4,-0.2114863549793938,-1.265529672129078,0.4596834331378155,0.9361070798405684,0.5383146408080534,0.9862758804762308,1.0904840144101466,1.3835915750575316,0.2,0.0002500166677778,classification,LogisticRegression
34154,16,16,0,0.0,1.0,2,-0.0001780526875012,-0.0160958711599407,0.0046908980173457,0.0170573195087733,0.005137863553728,0.0151423156798764,0.0001542099058949,0.0011370350685253,1.0,0.0004684663582596,classification,KNN
