n_instances,n_features,n_num_features,n_cat_features,missing_values_pct,mean_skewness,mean_kurtosis,avg_correlation,max_correlation,mean_corr_with_target,max_corr_with_target,pca_fraction_95,var_mean,var_std,mean_feature_entropy,feature_to_instance_ratio,task_type,best_model
660,10,10,0,0.0,0.1867266718263422,-0.8976480859652028,0.1370387044964074,0.9174064057043,0.1432916446599914,0.3996351881012282,0.7,4.497054476784102e-34,1.6434602192104412e-32,2.2217185583300205,0.0151515151515151,regression,GradientBoosting
700,5,5,0,0.0,0.0304411359023345,-1.1714848423946136,0.0311075034500034,0.0464692237105734,0.0407920406647468,0.055672339641329,1.0,3.0942666527240503e-34,1.232595164407831e-32,2.296302937505501,0.0071428571428571,regression,SVR
700,5,5,0,0.0,-0.0090756000600469,-1.0923550845406629,0.166720976832996,0.8769979907209575,0.0436709939224781,0.0991963844702324,0.8,6.194972986307048e-34,1.232595164407831e-32,2.2700490144068146,0.0071428571428571,regression,GradientBoosting
700,44,44,0,0.0,0.0075582062896615,-0.07429961245094,1.5934654319523734e-16,1.3489999333860782e-15,0.0428274812204564,0.1150372675699907,0.9545454545454546,6.765023865978782e-34,0.0291091068789206,1.918552638474481,0.0628571428571428,regression,RandomForest
700,25,25,0,0.0,0.0032338111909358,-1.183387456358272,0.0355675248828678,0.8936945917961489,0.0264413280238759,0.0699814579765044,0.92,4.7723669885549125e-34,3.697785493223493e-32,2.291187721888674,0.0357142857142857,regression,GradientBoosting
700,45,45,0,0.0,0.0068180482792002,-0.0518775540454532,1.6424790873570482e-16,1.0875274158940425e-15,0.0308426325507228,0.1068239962787648,0.9555555555555556,6.6744527593526365e-34,0.0232714718517889,1.9051125538976743,0.0642857142857142,regression,GradientBoosting
662,10,10,0,0.0,0.2361361095519876,-0.8065539228108127,0.1645701481860051,0.9180464573505596,0.1263380328490363,0.4202429831056519,0.7,6.1162182855225365e-34,5.478200730701471e-33,2.209606041508843,0.0151057401812688,regression,GradientBoosting
673,5,5,0,0.0,0.3044829157926338,-0.6259048906814575,0.5252160106837597,0.912658409964378,0.2247801521824322,0.3667560726612099,0.6,6.827416103774245e-35,1.232595164407831e-32,2.164275380250957,0.0074294205052005,regression,GradientBoosting
4550,4,4,0,0.0,0.1339146002087032,-0.7030587609648918,0.1432852952865841,0.3713333826712933,0.3530711539548037,0.9997300425394586,1.0,6.082919999053338e-33,0.0,2.2241881923445828,0.0008791208791208,regression,SVR
4285,27,27,13,0.1778416830634176,0.285748172053724,-0.469487191887475,0.0249063016007869,0.7999591354117647,0.0955139165332519,0.5858804305296086,0.8518518518518519,1.900106458938563,0.0827189696887768,0.8744509155931562,0.0063010501750291,regression,Ridge
1750,14,14,4,0.0,0.8906581898231166,-0.3149781714400702,0.0485741613877765,0.346558014006868,0.0274108865537197,0.0720102191795167,0.8571428571428571,289620.69586174475,1.8242914850930505,1.0821368851598463,0.008,regression,PolynomialRegression
448045,18,18,0,0.0,1.919552592656304,16.47499976234719,0.0308506808671506,0.3007166305745894,0.099548793319231,0.3062580821379604,0.9444444444444444,0.5394293299770545,0.1299368320637104,0.9043505606662912,4.017453603990671e-05,regression,GradientBoosting
584317,40,40,8,0.0,1.8084212264918669,6.76672359072754,0.0605266871957909,0.6992177197365064,0.1702038576445506,0.541721507703648,0.8,0.2676793251925772,0.1276000565772864,0.8856380626010971,6.845599220970809e-05,regression,RandomForest
12199,9,9,0,0.0,0.4770180331325024,-0.3977906216081466,0.0710352925746503,0.3117787573549548,0.2191039494111231,0.7000951364851078,1.0,0.4895622379448417,0.0792279459089932,1.2619618675185151,0.0007377653906057,regression,GradientBoosting
628726,15,15,0,0.0,0.6212050998518872,0.92883456128524,0.1423548553465303,0.5592112267145296,0.276511602855191,0.4745471440625818,0.9333333333333332,1.0456873087981696e-29,3.52170046973666e-32,1.6431912961297128,2.385776952122228e-05,regression,GradientBoosting
490668,10,10,0,0.0,-0.0029257490393625,-0.7360147299922917,0.0280029157672173,0.1601047002109174,0.1721176716452683,0.6074504029239984,1.0,1.208272152170823,0.1663501201319445,1.1363619336477548,2.0380379401142933e-05,regression,GradientBoosting
74252,13,13,6,0.0,0.8831805712508582,-0.1748389374370212,0.095285229918535,0.8815889872052399,0.0896835785171377,0.1939843270633463,0.8461538461538461,0.4195626966482946,0.3888332600612365,0.816952568866846,0.0001750794591391,regression,GradientBoosting
659498,36,36,0,0.0,0.002123152310298,-0.0183565022824514,0.3868250201255997,0.8235016533881604,0.3740952935256913,0.6079610949439046,0.7222222222222222,1.3782592606385322e-30,1.084683744678891e-31,1.7780250749278683,5.458697372850259e-05,regression,RandomForest
5734,8,8,0,0.0,0.0005754523688039,-1.1926750371930028,0.010039015652383,0.0325139589861462,0.0110154285912158,0.0206512572873026,1.0,5.980913406979059e-34,7.043400939473319e-33,2.3019659505009384,0.0013951866062085,regression,SVR
1345,3,3,0,0.0,0.0321384595981569,-0.2964160917322303,0.1445637412189543,0.2372760533669157,0.0479921630579376,0.0896324526485633,1.0,5.6956511030675126e-33,4.930380657631324e-32,2.015873671341888,0.0022304832713754,regression,ElasticNet
9362,14,14,0,0.0,-0.6030808691355529,5.826383723920495,0.1418880525562127,0.8472606831003408,0.1381147922223468,0.4788613467947614,0.75,8.764501582029324,1.018505718511043,1.5058776560749405,0.0014954069643238,regression,PolynomialRegression
9875,8,8,0,0.0,0.920228525657443,1.8133757947611864,0.1255603452067184,0.4006002036623608,0.249546905318184,0.4297738311893263,1.0,1.9421688212977358e-31,4.930380657631324e-32,1.736753665390423,0.0008101265822784,regression,RandomForest
647,9,9,0,0.0,-0.0262355819551702,-0.7964652998624137,0.4249077090757259,0.8809718849235421,0.3767192138961711,0.7202563676927051,0.5555555555555556,1.196327467812617e-31,2.465190328815662e-32,2.094517960995526,0.0139103554868624,regression,RandomForest
996,30,30,0,0.0,0.2277101595472257,1.284094727470773,1.2984226068051095e-16,1.1275356505631185e-15,0.0954478470661065,0.3632969754800986,0.9666666666666668,5.7810989087638206e-33,1.0625824257219416,1.7378703600263383,0.0301204819277108,regression,GradientBoosting
478,14,14,2,19.480519480519483,0.8284418134980166,11.217436831154,0.2311505998882347,0.8230920477219476,0.419032723413242,0.906174951863894,0.7272727272727273,2379.8176568492745,0.1517124894023381,1.547400144671407,0.0292887029288702,regression,Lasso
168,6,6,0,0.0,0.2864849162281169,1.558745473239038,1.22999448022264e-16,3.428212458037182e-16,0.1113269281858018,0.1488205165063168,1.0,2.2546336340642111e-32,0.2952228316941954,1.8619487956580203,0.0357142857142857,regression,ElasticNet
2508,26,26,0,0.0,1.5200507381694996,30.53198777982385,1.760306568647043e-16,1.3479761078661734e-15,0.038425327396798,0.1654625680411766,0.9615384615384616,1.3794747564677208e-33,0.9370358774094398,1.1855827095559428,0.0103668261562998,regression,SVR
2827,5,5,1,0.0,0.1802983273654249,-0.9080622210989792,0.5556636893062665,0.9405727673472646,0.4385082140105015,0.5830074700116853,0.6,0.0348674268752887,0.0834031285989114,1.4841441610892372,0.0017686593562079,regression,Ridge
871,5,5,0,0.0,0.7797391366080777,-0.2588485991873019,0.209890775756637,0.819086621992366,0.2329558835655996,0.4259755079931979,0.8,1111818.536754135,823068.8793037023,1.7189542365206925,0.0057405281285878,regression,GradientBoosting
1066,7,7,0,0.0,-0.0130343069561536,-0.9020305846977382,0.0787118382487332,0.2043739573944091,0.195427341982124,0.4600854520663838,1.0,1.606520051814747,0.2628247277463909,1.3543170660268014,0.0065666041275797,regression,GradientBoosting
633,8,8,0,0.0,0.3440494931931788,-0.4293936842531456,0.1835810376523851,0.6050388477179774,0.2798541769077541,0.5340857524491128,0.75,127.74736017210355,87.85326933735102,1.861839404779908,0.0126382306477093,regression,GradientBoosting
537,6,6,0,0.0,0.1047012854579423,-1.010644594209392,0.1113157837328057,0.868233166552617,0.070799212326734,0.1226907421570845,0.8333333333333334,18184.41741097881,505.2155219434687,1.588136929956712,0.0111731843575419,regression,RandomForest
260,25,25,2,0.0,1.9119938333349893,13.527767856768508,0.1181739238846215,0.8105246287549978,0.0494284248671374,0.1245080059615762,0.7272727272727273,2.29775498347806,0.2785335650629991,0.9959571323605024,0.0961538461538461,regression,SVR
27968,7,7,0,0.0,0.4404540249694834,-0.0304556383546605,0.567790093814716,0.9234457363409166,0.1235723639936089,0.3602008840960162,0.5714285714285714,4.073522337781039e-31,1.6434602192104412e-32,1.9787022682787967,0.0002502860411899,regression,RandomForest
9243,16,16,0,0.0,0.130099490106246,3.146999452696503,4.540445506746419e-16,6.653174621955251e-15,0.1223718565863739,0.5724925048705455,1.0,4.3336075233158203e-32,1.1749011585721076,1.4191619885910358,0.0017310397057232,regression,RandomForest
405,43,43,0,0.0,-0.0157187244090075,0.6067158354367161,1.5188959395556043e-16,1.1460832723248645e-15,0.0588366508386134,0.21766384364318,0.9534883720930232,1.6556716968337637e-33,0.4070313383905296,1.837705276516599,0.1061728395061728,regression,KNN
408,39,39,17,0.0,0.9257591728713006,2.941300875559805,0.0771128144683839,0.7364625103299297,0.1238862962105612,0.3692954516760635,0.8461538461538461,7.644758009545274,0.4482538813892045,0.7265773299784819,0.0955882352941176,regression,RandomForest
510,6,6,0,0.0,0.4348429958466923,-0.1411242866292455,0.2150409957320893,0.4593066148783087,0.4028546352993977,0.7072599870240706,0.8,0.0283460207612456,0.0275960203105781,1.8104259496172457,0.0117647058823529,regression,SVR
7000,12,12,0,0.0,-0.000974719331584,-1.1332562339033962,0.0371461798317531,0.5859845561338286,0.0086069859437714,0.0165636780075897,0.9166666666666666,2.5461941962020577e-32,3.5857313873682356e-32,2.2773624763915623,0.0017142857142857,regression,GradientBoosting
37663,18,18,2,0.0,1.5680345218836582,7.853150313201638,0.1431083377964667,0.8526080036629253,0.1015830820325645,0.5326856346978023,0.7222222222222222,108690116330.47194,170124853106.9873,1.0544036520948967,0.0004779226296365,regression,GradientBoosting
50400,48,48,0,0.0,-0.148283196397158,-1.11356795024947,0.0662311173920233,0.6774397234158538,0.0049824912986207,0.0150883390953652,0.7916666666666666,2.235291924166497e-31,2.098034322396308e-32,2.161464364270256,0.0009523809523809,regression,LinearRegression
27367,21,21,0,0.0,-0.1366636058559311,0.818610256926867,0.1757208392096625,0.8084743980557573,0.2014813741413827,0.6663400624791508,0.6666666666666666,3.7900577728670576e-32,8.874685183736383e-32,1.656996184354565,0.0007673475353527,regression,RandomForest
12718,7,7,0,0.0,0.3825803465806877,-0.4094225019687844,0.2402773605706788,0.9224156653438904,0.1812328134251088,0.6291013078839607,0.5714285714285714,5.6581885131219066e-30,0.0,1.977901581027089,0.0005504010064475,regression,GradientBoosting
34820,20,20,3,0.0,1.891710682986775,3.5014455323560085,0.0786569550300115,0.5704999536670426,0.0894343103723376,0.9166924334927936,0.8,0.0116999781227087,0.0626858683387645,0.6595725116988503,0.0005743825387708,regression,GradientBoosting
5734,32,32,0,0.0,-0.0024289660600621,-1.199422597561367,0.0106147442017586,0.0373031556159259,0.0127350720521777,0.0371177914362502,0.96875,1.9488677508594136e-32,1.2723562987435674e-32,2.301730989695096,0.0055807464248343,regression,RandomForest
9054,15,15,0,0.0,1.2707208683651785,5.8534607635737705,0.1901630966704871,0.7874338012519095,0.2165909314197322,0.5732591317337267,0.7333333333333333,3.5597292329905383,0.4242216325648166,1.7059856355988154,0.0016567263088137,regression,GradientBoosting
17523,8,8,4,0.0,0.3809382890372476,1.150741642328469,0.0838876371152983,0.3602384197864298,0.1485910730672678,0.3095488452722189,0.875,21.26968192540789,0.5481485044434093,0.8711501983944052,0.0004565428294241,regression,GradientBoosting
14082,21,21,0,0.0,3.628169880703448,81.31879623977393,0.1393848850565756,0.8437325400005657,0.213752193318648,0.6203608770167482,0.7619047619047619,193003.61047820127,0.3065274177698024,1.276878170140712,0.0014912654452492,regression,GradientBoosting
5793,12,12,3,0.0,1.035548710671158,0.884327923316329,0.1647736850925157,0.7144681433572261,0.3168915261385931,0.6441645520564632,0.8333333333333334,1.9573032029901751,1.265161519284116,1.0800269716351918,0.002071465561885,regression,ElasticNet
13236,40,40,9,6.432748538011696,0.2451716763499132,0.9225780733395372,0.1946015346025739,1.0,0.2085062088169672,0.7997917721385649,0.3513513513513513,2449227415.941344,382326519.3445397,1.2013320087512425,0.0030220610456331,regression,RandomForest
13447,18,18,7,0.0,1.7557129108521414,9.186421188324088,0.0744946772015824,0.7782941621379743,0.0993860983256459,0.5073235008729264,0.8888888888888888,0.0651427901785823,0.0635403814195825,0.6574122125627526,0.0013385885327582,regression,PolynomialRegression
353,16,16,0,0.0,0.8894545552960437,2.749706180977101,0.1563367218172445,0.5838834124107584,0.3019824842082639,0.7784892951532795,0.8333333333333334,2.327258330725176,0.1069470985232857,0.6121435686758704,0.0453257790368272,regression,KNN
11887,27,27,1,0.0,-0.1434946991664958,-0.1877268400965694,0.2401001244167136,0.8730976843354703,0.2439661471229696,0.6272048992158817,0.6666666666666666,4.006651806214397,0.1458787083363587,1.819940637332372,0.002271388912257,regression,GradientBoosting
2028,3,3,0,0.0,-0.0548943480406793,-0.2400931142453991,0.1948787578876097,0.3967213346622342,0.4264677824139364,0.5259163356317609,1.0,5.089738417925099e-31,0.0,2.064610459316871,0.0014792899408284,regression,GradientBoosting
366,3,3,0,0.0,0.2333659927528856,-0.6974875368696121,0.2527259788913033,0.677216062972596,0.1179252783040248,0.1516184088979854,1.0,986.9091965521015,96.92261474589732,2.2065491806925404,0.0081967213114754,regression,RandomForest
297,7,7,0,0.0,0.0748989940771226,-0.5751351585446761,0.1329289978570159,0.5143158510865747,0.1453217583874911,0.4292580359553071,1.0,3.448061055091741e-32,0.0,2.0384713801059,0.0235690235690235,regression,SVR
315,13,13,0,0.0,1.1180544520763638,9.421886796331504,0.3328928089189337,0.8823296262343431,0.3844676125622506,0.7599620988584423,0.7692307692307693,5.102406083041003,3.638609809920203,1.534139534610492,0.0412698412698412,regression,GradientBoosting
365,15,15,7,0.0,0.8132836825246534,0.9997474891370086,0.1133572906287474,0.8634429738339294,0.1478409548366296,0.3452466152052744,0.8,11.169535747795084,0.2770337612890624,0.6944458244017714,0.0410958904109589,regression,Ridge
365,3,3,0,0.0,0.2696452563213761,-0.6578298987373952,0.2795701196449454,0.7624830960385205,0.1572787081241118,0.2184597072723507,1.0,993.0718865328078,95.35065668551196,2.1873338171338985,0.0082191780821917,regression,RandomForest
12718,7,7,0,0.0,0.3825803465806877,-0.4094225019687844,0.2402773605706788,0.92241566534389,0.1812328134251088,0.6291013078839607,0.5714285714285714,5.658188513121907e-30,0.0,1.977901581027089,0.0005504010064475,regression,GradientBoosting
287,18,18,1,0.0,0.7159868624853227,5.999132345568916,0.3126075749485264,0.8915217983960378,0.4200436998163915,0.7982575911957658,0.6666666666666666,4.0424487066291945,2.8013754235318307,1.6532890042332518,0.0627177700348432,regression,GradientBoosting
403,9,9,0,0.0,-0.0022414879061736,-1.5183265697818884,0.0278586289325941,0.2466821030754072,0.0500666481617444,0.1365943177331126,1.0,0.3739140072286634,0.1414967355278546,1.2122640107438332,0.0223325062034739,regression,RandomForest
306,7,7,0,0.0,0.1370467313936094,-0.6469961581809162,0.1335614865628296,0.5956470942402619,0.2317132438638161,0.5477553364970069,0.8571428571428571,1.405856890068384e-31,2.465190328815662e-32,2.0398021846002123,0.022875816993464,regression,GradientBoosting
414,6,6,0,0.0,0.2395656446634645,-0.6302232537419216,0.1417641344531584,0.5386746007037763,0.1230002570320438,0.2451461768578631,1.0,15.514965188437897,3.2070020230812384,2.210439558314689,0.0144927536231884,regression,GradientBoosting
1345,3,3,0,0.0,0.0321384595981569,-0.2964160917322303,0.1445637412189543,0.2372760533669157,0.0479921630579376,0.0896324526485633,1.0,5.695651103067513e-33,4.930380657631324e-32,2.015873671341888,0.0022304832713754,regression,ElasticNet
28537,10,10,0,0.0,0.0024032397892543,-1.1960621622861802,0.0083019262306412,0.0426507043473693,0.0065100334744258,0.0128770032440056,1.0,2.223210174868741e-32,4.3825605845611765e-32,2.302387842311154,0.0003504222588218,regression,GradientBoosting
185,18,18,2,4.338842975206612,0.9717018217107616,1.1330627750669937,0.3224133408851718,0.9496406429806876,0.2286690200409478,0.5346463011274852,0.4117647058823529,501857.9074255386,529388.3012664195,1.4395974699443137,0.0972972972972973,regression,ElasticNet
11025,15,15,0,0.0,1.1148652210884622,15.487034088950974,0.1789870486617805,0.9117663513460786,0.1646210813097422,0.3339802706726928,0.8,1.5590169114108287e-31,3.5217004697366597e-33,1.1675320704456251,0.001360544217687,regression,GradientBoosting
700,45,45,0,0.0,-0.0173541985075886,-0.086348821647522,1.7290049218070623e-16,1.0418718983751695e-15,0.031313837403206,0.1105056943182137,0.9555555555555556,5.721912566844967e-34,0.0190575247928952,1.918069509330344,0.0642857142857142,regression,RandomForest
700,45,45,0,0.0,0.0068180482792002,-0.0518775540454531,1.633367552800823e-16,1.3199215564274342e-15,0.0308426325507228,0.1068239962787648,0.9555555555555556,6.101467519289509e-34,0.0232714718517889,1.9051125538976743,0.0642857142857142,regression,RandomForest
334,10,10,0,0.0,0.1195341259822329,-0.9033118777553396,0.1442746578671557,0.9170370361026734,0.1213519376447026,0.3804036531154856,0.7,4.494338350913705e-34,5.4782007307014706e-33,2.225575576481115,0.029940119760479,regression,GradientBoosting
350,5,5,0,0.0,0.0359240377916239,-1.2061212107314958,0.0367416006681061,0.0857994879316265,0.0789183812622033,0.1515592365344951,1.0,1.025197192744368e-33,1.232595164407831e-32,2.287901572505752,0.0142857142857142,regression,SVR
350,45,45,0,0.0,0.018575811532784,-0.0765750811792515,1.6722634941108923e-16,1.2046722491827846e-15,0.0494495377259392,0.1244587658415254,0.9555555555555556,1.1282239555773453e-33,0.0320288316167855,1.96680063849572,0.1285714285714285,regression,LinearRegression
350,10,10,0,0.0,-0.0307992278445111,-1.1872058621503212,0.048676972762536,0.1524255262905746,0.0426563535760212,0.0939697786517804,1.0,1.0668583503012778e-33,1.6434602192104412e-32,2.2893447765010206,0.0285714285714285,regression,GradientBoosting
326,10,10,0,0.0,0.3773117971092443,-0.2640746054639423,0.4190616053975843,0.897129796456444,0.2730155070586041,0.6101014774662485,0.6,5.421090039625682e-31,1.095640146140294e-32,2.0631257493824675,0.0306748466257668,regression,PolynomialRegression
454,3,3,0,0.0,0.1405215268032523,-0.243701790925826,0.0196765029830088,0.0291945130519239,0.0627292783760861,0.1074562096077861,1.0,5.557191263079573e-33,4.930380657631324e-32,2.0359401840785973,0.0066079295154185,regression,PolynomialRegression
4550,4,4,0,0.0,0.1339146002087032,-0.7030587609648918,0.1432852952865841,0.3713333826712933,0.3530711539548037,0.9997300425394586,1.0,6.082919999053338e-33,0.0,2.2241881923445828,0.0008791208791208,regression,SVR
453,3,3,0,0.0,0.0300780302817758,-0.2781969699735573,0.0298531892396568,0.0519891378690459,0.0946206221422926,0.1066248952585644,1.0,9.687340619353677e-34,2.465190328815662e-32,2.049888770898175,0.0066225165562913,regression,LinearRegression
451,3,3,0,0.0,0.1000844915630114,-0.310169317511201,0.0228857663092313,0.0279131562823519,0.0659133536974883,0.1081723088979903,1.0,1.0905929004682794e-32,0.0,2.0454945948947683,0.0066518847006651,regression,PolynomialRegression
451,3,3,0,0.0,0.0432344355024741,-0.3176558598334146,0.0354715144959007,0.0596027585169108,0.0883821205940949,0.1013715892792163,1.0,1.2171177074488753e-31,2.465190328815662e-32,2.0527623758344373,0.0066518847006651,regression,LinearRegression
1345,3,3,0,0.0,0.0321384595981569,-0.2964160917322303,0.1445637412189543,0.2372760533669157,0.0479921630579376,0.0896324526485633,1.0,5.695651103067513e-33,4.930380657631324e-32,2.015873671341888,0.0022304832713754,regression,ElasticNet
63382,17,17,0,0.0,0.0665091612577874,-0.97861252847608,0.402031353828573,0.9205974656164122,0.0017283548100506,0.0048882030803307,0.2352941176470588,1.017666642975553e-33,2.157041537713704e-32,1.9104111575440708,0.0002682149506168,regression,GradientBoosting
251034,25,25,0,0.0,0.0008026802232614,-0.002224974379345,0.0016917451949148,0.0064792348735652,0.1649101392276501,0.3591076650946951,0.96,2.186436141095763e-34,8.217301096052206e-33,1.5445351216453826,9.958810360349594e-05,regression,Ridge
170963,11,11,0,0.0,0.0009621535502935,-0.0234968731009305,0.0022857996155026,0.0066864373641039,0.0009712793406622,0.00255254787559,1.0,2.884315054073165e-34,1.9721522630525296e-32,1.565054806702485,6.434140720506776e-05,regression,ElasticNet
78906,13,13,0,0.0,0.0012939018126334,-0.0232473316068944,0.0025558497885733,0.0086173437003544,0.0822363059664243,0.453908123662562,1.0,2.738658130194861e-34,8.217301096052207e-32,1.590549681357789,0.0001647529972372,regression,RandomForest
45095,17,17,0,0.0,-0.0005111922333894,-0.0331994955928319,0.0036868010652516,0.0135241936026891,0.0631960330577194,0.4484017136509926,1.0,3.0751591114763974e-34,3.697785493223493e-32,1.630513581368475,0.0003769819270429,regression,RandomForest
3367,14,14,0,0.0,0.0002878354433189,-1.192924512195208,0.0134611167576901,0.0387459326840052,0.015259030799732,0.0448968359983657,1.0,5.3477960930697635e-34,4.930380657631324e-32,2.301331876450568,0.0041580041580041,regression,GradientBoosting
84811,22,22,0,0.0,0.0013321361568499,-0.0043605880052486,0.002563485124212,0.0114217393877622,0.1830469462703591,0.3936792112709669,0.9545454545454546,2.3969188073800983e-34,2.1130202818419958e-32,1.5806720199096456,0.0002594003136385,regression,Ridge
55635,27,27,6,0.0,0.7668195754446182,-0.5444198046257791,0.0204543982494834,0.3364949330575948,0.0545654134966423,0.737865392833248,0.8518518518518519,0.0144773057799038,0.0741191704068847,1.0457744132922482,0.0004853060124022,regression,Ridge
9768,15,15,0,0.0,0.0046101108534807,-0.0275786535520201,0.0082063713311228,0.0258903057751745,0.0743301288802417,0.4460078854070754,1.0,2.6244647816797113e-34,8.452081127367983e-32,1.717584516350586,0.0015356265356265,regression,RandomForest
4557,25,25,0,0.0,-0.0078015938428062,0.0225240148426596,0.0115678608418209,0.0427585054425339,0.1815204042580356,0.3105830581361411,0.96,2.3531801551687923e-34,2.0543252740130518e-33,1.7471966559700356,0.0054860653938994,regression,LinearRegression
181853,8,8,0,0.0,-0.0019629895721091,-0.2808170535187991,0.0015340929371373,0.0051911205497678,0.3004588346710916,0.5623825140118938,1.0,2.2479395551429582e-34,2.1130202818419958e-32,2.013242241808781,4.399157561327006e-05,regression,LinearSVR
9555,9,9,0,0.0,-0.0031921605280429,-1.2796484079125314,0.7795646652313414,0.9344488520465556,0.0167569654062879,0.0242410989063495,0.6666666666666666,2.86231233127061e-32,4.930380657631324e-32,1.887324151503925,0.0009419152276295,regression,RandomForest
52458,14,14,0,0.0,-0.0008451384733105,-0.0268965059725218,0.0038482828921566,0.0120300113777302,0.2145315971184249,0.4514881792909311,1.0,1.444647301801078e-34,1.1377801517610748e-32,1.608256031577016,0.0002668801708033,regression,Ridge
58475,30,30,5,0.0,0.5767510053407868,-0.3475332233690922,0.0146932302585719,0.3356392742464283,0.049843117703623,0.7365849736039577,0.8666666666666667,0.016177180695712,0.0831250103451704,1.0843882831879477,0.0005130397605814,regression,LinearRegression
2785,21,21,0,0.0,0.010468345565418,-0.0097674188861243,0.0150792510398211,0.0512234073652314,0.1891597562887506,0.3706372336466548,0.9523809523809524,2.203511948821533e-34,1.7009813268828068e-31,1.77942057703677,0.00754039497307,regression,LinearRegression
254635,25,25,0,0.0,0.000237712473176,-1.1997598003805954,0.0015297775087816,0.0059118723217735,0.0014552151312088,0.0041916602109242,0.96,5.0267605839092196e-34,4.108650548026103e-32,2.302566603089534,9.817974748168948e-05,regression,GradientBoosting
10403,31,31,6,0.0,0.668080165323319,-0.3992521512278347,0.0209398297338051,0.3456184546056727,0.0518515736605328,0.7364561563738723,0.8709677419354839,0.0158498102288712,0.0807551686717166,1.0328289284594747,0.0029799096414495,regression,Ridge
11690,22,22,0,0.0,0.0061237331323409,-0.0268395476863486,0.0075203463630078,0.0262586536947551,0.1846191109056603,0.3336418667263304,0.9545454545454546,1.949789119709424e-34,1.4086801878946639e-32,1.702845912109614,0.0018819503849443,regression,LinearRegression
161057,8,8,0,0.0,-0.0174680910207638,-0.8783282119726126,0.38741016327004,0.8951196182719318,0.4370297510483142,0.7291934407856491,0.5,1.7040445296203375e-32,4.930380657631324e-32,1.8705021824642487,4.9671855305885496e-05,regression,GradientBoosting
285470,18,18,0,0.0,-0.0005679690332594,-0.0232239785267824,0.0015469656061597,0.0053404332323921,0.0586606586535213,0.4529264876070245,1.0,2.9865386108350024e-34,2.0301567413776038e-32,1.5192815401443245,6.305391109398535e-05,regression,RandomForest
38225,15,15,0,0.0,0.0030800580456205,-0.01956316327529,0.0041694238900081,0.0123134846647478,0.0028680696731743,0.0097656016563704,1.0,3.182704772441381e-34,1.4086801878946639e-32,1.6370834303860258,0.0003924133420536,regression,ElasticNet
9479,14,14,0,0.0,0.000153960251173,-1.197357913384646,0.0090846279963864,0.0282783418038161,0.0095393993818029,0.0288714608510401,1.0,5.299467199869535e-34,8.343721112914548e-32,2.302145961260617,0.0014769490452579,regression,GradientBoosting
6587,18,18,0,0.0,0.0612833238180364,-1.0932775034918487,0.3634527990054826,0.888698572539755,0.3939989394975842,0.8506297164311187,0.2777777777777778,7.628973974982034e-34,1.740134349752232e-32,1.9315827199486355,0.0027326552299984,regression,SVR
19697,16,16,0,0.0,0.0030193638319109,-1.2020196286827975,0.0059086926391953,0.0180914242890743,0.0060013004532458,0.0193607093557838,1.0,4.1384589721704136e-34,1.6434602192104412e-32,2.302333230008966,0.0008123064426054,regression,GradientBoosting
13808,27,27,6,0.0,0.7684640357690078,-0.538123419024723,0.0240371923219156,0.3399970120960859,0.058304515139771,0.7385211455274412,0.8518518518518519,0.0144607347543341,0.0741653967495491,1.0461823323296082,0.0019553881807647,regression,LinearRegression
156599,19,19,0,0.0,-0.0001429061696999,-1.2000422333869012,0.0021066990458804,0.008204929819341,0.0026523753096456,0.0060167398061411,1.0,7.368882235876534e-34,7.395570986446986e-32,2.3025608915699656,0.0001213289995466,regression,GradientBoosting
12337,20,20,0,0.0,-0.0019919564592043,-1.2000920762443896,0.0066776599766795,0.0308976649645201,0.0108861646759452,0.0336762788717738,0.95,4.886983029367779e-34,1.5569623129362074e-32,2.302253030472503,0.0016211396611818,regression,GradientBoosting
61838,16,16,0,0.0,0.0016547494500514,-1.199911518999512,0.003404708463083,0.0100745591218646,0.004320361972112,0.012567037978768,1.0,4.707549806543856e-34,3.9443045261050576e-32,2.302524300878422,0.0002587405802257,regression,GradientBoosting
41227,18,18,2,0.0,0.382326364334658,-0.2371473686144904,0.0170103146322872,0.3375740275608806,0.0809578056323695,0.7413652962482871,0.8888888888888888,0.0147459082123639,0.0755967280536883,1.2862780357074817,0.0004366070778858,regression,LinearRegression
262396,23,23,0,0.0,-0.000185085936592,-0.003132130981582,0.0017084553899403,0.0056981746584199,0.0460345453332661,0.451333384514552,0.9565217391304348,3.3247757538197117e-34,1.7032224089999119e-31,1.5391708688237395,8.765377520998795e-05,regression,RandomForest
184179,18,18,0,0.0,-0.0018635903142065,-1.2000500868569974,0.0017948198371389,0.0077671711900744,0.0022860447748037,0.0070323285800591,1.0,5.115009732830825e-34,1.160089566501488e-32,2.302561503387196,9.77310116788559e-05,regression,GradientBoosting
57113,7,7,0,0.0,0.0010687447593463,-1.2417542728284272,0.6067110206252871,0.9490732516941176,0.001768915456419,0.0031708111908189,0.5714285714285714,4.896178100241206e-31,2.465190328815662e-32,1.7142076934534038,0.0001225640397107,regression,GradientBoosting
49706,27,27,0,0.0,0.0005908416800612,-1.2013191227201725,0.0035435624879832,0.0138387996468109,0.0044072481760243,0.0116664153325158,0.9629629629629628,6.672498673104899e-34,1.706670227641612e-32,2.302499621825726,0.0005431939806059,regression,GradientBoosting
